armSkuName,skuId,meterName,productName,location,armRegionName,retailPrice,unitOfMeasure,serviceName,serviceId,serviceFamily,currencyCode,tierMinimumUnits,unitPrice,effectiveStartDate,meterId,productId,skuName,type,isPrimaryMeterRegion
Azure_Managed_Instance_for_Apache_Cassandra_Compute_P30,DZH318Z08VF5/0005,P30 Disk,Azure Managed Instance for Apache Cassandra - Compute,US Gov TX,usgovtexas,168.963,1/Month,Azure Managed Instance for Apache Cassandra,DZH317NW2D37,Databases,USD,0,168.963,2021-07-01T00:00:00Z,0058b99e-5f07-5140-a634-6bbf41ccf529,DZH318Z08VF5,P30,Consumption,true
Standard_D48a_v4,DZH318Z0CM94/00Z0,D48a v4/D48as v4 Spot,Virtual Machines Dav4 Series Windows,ZA North,southafricanorth,0.5256,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.5256,2023-08-01T00:00:00Z,0058fac7-65e8-58f6-acfb-f999c712461e,DZH318Z0CM94,D48a v4 Spot,Consumption,true
Standard_D48a_v4,DZH318Z0CM94/00Z0,D48a v4/D48as v4 Spot,Virtual Machines Dav4 Series Windows,ZA North,southafricanorth,0.3048,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.3048,2023-03-01T00:00:00Z,0058fac7-65e8-58f6-acfb-f999c712461e,DZH318Z0CM94,D48a v4 Spot,DevTestConsumption,true
Standard_D5_v2,DZH318Z0BPW9/003T,D5 v2 Low Priority,Cloud Services Dv2 Series,US West,westus,0.896,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,0.896,2017-05-10T00:00:00Z,00595764-3fa9-4ca3-b18a-0faabc30c934,DZH318Z0BPW9,D5 v2 Low Priority,Consumption,true
Standard_D5_v2,DZH318Z0BPW9/003T,D5 v2 Low Priority,Cloud Services Dv2 Series,US West,westus,0.223,1 Hour,Cloud Services,DZH31671GG75,Compute,USD,0,0.223,2019-03-01T00:00:00Z,00595764-3fa9-4ca3-b18a-0faabc30c934,DZH318Z0BPW9,D5 v2 Low Priority,DevTestConsumption,true
Standard_NV36ads_A10_v5,DZH318Z09JCM/00K6,NV36ads A10 v5,Virtual Machines NVadsA10v5 Series Windows,US West 3,westus3,4.856,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,4.856,2022-08-01T00:00:00Z,00596396-1883-597b-b59a-05be906442da,DZH318Z09JCM,Standard_NV36ads_A10_v5,Consumption,true
Standard_NV36ads_A10_v5,DZH318Z09JCM/00K6,NV36ads A10 v5,Virtual Machines NVadsA10v5 Series Windows,US West 3,westus3,3.2,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.2,2022-08-01T00:00:00Z,00596396-1883-597b-b59a-05be906442da,DZH318Z09JCM,Standard_NV36ads_A10_v5,DevTestConsumption,true
,DZH318Z09V07/0010,Premium LRS Provisioned Capacity,Azure Premium SSD v2,IN South,southindia,0.000155,1 GiB/Hour,Storage,DZH317F1HKN0,Storage,USD,0,0.000155,2023-08-01T00:00:00Z,005993b6-630c-505f-ba33-36ff5f4963c6,DZH318Z09V07,Premium LRS,Consumption,true
Standard_D96ds_v5,DZH318Z08MC5/00M0,D96ds v5 Spot,Virtual Machines Ddsv5 Series Windows,NO East,norwayeast,1.16086,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.16086,2024-03-01T00:00:00Z,0059ae41-c0b2-5a97-9ada-016e91161833,DZH318Z08MC5,Standard_D96ds_v5 Spot,Consumption,true
Standard_D96ds_v5,DZH318Z08MC5/00M0,D96ds v5 Spot,Virtual Machines Ddsv5 Series Windows,NO East,norwayeast,0.720972,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.720972,2023-09-01T00:00:00Z,0059ae41-c0b2-5a97-9ada-016e91161833,DZH318Z08MC5,Standard_D96ds_v5 Spot,DevTestConsumption,true
Standard_E20s_v3,DZH318Z0BQ4R/02WV,E20s v3,Virtual Machines ESv3 Series,AU East,australiaeast,1.509,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.509,2019-04-01T00:00:00Z,4d0124f4-de2f-40b2-b718-9dd25ad2139d,DZH318Z0BQ4R,E20s v3,Consumption,false
Standard_E20s_v3,DZH318Z0BQ4R/02P9,E20s v3,Virtual Machines ESv3 Series,AU East,australiaeast,7775,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7775,2018-12-01T00:00:00Z,4d0124f4-de2f-40b2-b718-9dd25ad2139d,DZH318Z0BQ4R,E20s v3,Reservation,false
Standard_E20s_v3,DZH318Z0BQ4R/02N1,E20s v3,Virtual Machines ESv3 Series,AU East,australiaeast,15661,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,15661,2018-12-01T00:00:00Z,4d0124f4-de2f-40b2-b718-9dd25ad2139d,DZH318Z0BQ4R,E20s v3,Reservation,false
,DZH318Z0BQHC/01ZZ,P2 Secondary DTU,SQL Database Single Premium,IL Central,israelcentral,29.7,1/Day,SQL Database,DZH3180HX10K,Databases,USD,0,29.7,2023-08-15T00:00:00Z,0059d067-118b-522d-8fa5-94c8083a0f82,DZH318Z0BQHC,P2 Secondary,Consumption,true
,DZH318Z0BXWL/0020,E2 v3 License Included,SSIS Enterprise E-series v3 VM,EU North,northeurope,1.859,1 Hour,Azure Data Factory v2,DZH315FBNNW2,Analytics,USD,0,1.859,2018-08-01T00:00:00Z,cd451752-0aa7-47e1-9b62-32bfb685c0e5,DZH318Z0BXWL,E2 v3,Consumption,false
,DZH318Z0BNZ3/002R,LRS Data Stored,Queues,AE North,uaenorth,0.0594,1 GB/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.0594,2019-06-01T00:00:00Z,005a14d6-691a-4ccd-bd3d-e6f54e01edc5,DZH318Z0BNZ3,Standard LRS,Consumption,true
Azure_Redis_Cache_Memory_Optimized_M100,DZH318Z0CSLD/014Q,M100 Cache Instance,Azure Redis Cache Memory Optimized,QA Central,qatarcentral,6.277,1 Hour,Redis Cache,DZH314LP4PZS,Databases,USD,0,6.277,2022-07-05T00:00:00Z,005a3a4f-9e69-5034-980c-36e9fd28b0f5,DZH318Z0CSLD,M100,Consumption,true
Azure_Redis_Cache_Memory_Optimized_M100,DZH318Z0CSLD/0151,M100 Cache Instance,Azure Redis Cache Memory Optimized,QA Central,qatarcentral,35739,1 Hour,Redis Cache,DZH314LP4PZS,Databases,USD,0,35739,2022-07-05T00:00:00Z,005a3a4f-9e69-5034-980c-36e9fd28b0f5,DZH318Z0CSLD,M100,Reservation,true
Azure_Redis_Cache_Memory_Optimized_M100,DZH318Z0CSLD/0152,M100 Cache Instance,Azure Redis Cache Memory Optimized,QA Central,qatarcentral,74227,1 Hour,Redis Cache,DZH314LP4PZS,Databases,USD,0,74227,2022-07-05T00:00:00Z,005a3a4f-9e69-5034-980c-36e9fd28b0f5,DZH318Z0CSLD,M100,Reservation,true
Standard_D64s_v3,DZH318Z0BPWD/001Z,D64s v3 Low Priority,Virtual Machines DSv3 Series Windows,EU North,northeurope,2.547,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,2.547,2019-04-01T00:00:00Z,ae67bf57-930e-44c3-8a6d-fa4a2951e9d1,DZH318Z0BPWD,D64s v3 Low Priority,Consumption,false
Standard_D64s_v3,DZH318Z0BPWD/001Z,D64s v3 Low Priority,Virtual Machines DSv3 Series Windows,EU North,northeurope,0.685,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.685,2019-04-01T00:00:00Z,ae67bf57-930e-44c3-8a6d-fa4a2951e9d1,DZH318Z0BPWD,D64s v3 Low Priority,DevTestConsumption,false
Standard_E64_v3,DZH318Z0BQ4L/00F3,E64 v3/E64s v3,Virtual Machines Ev3 Series,CA East,canadaeast,3.974,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.974,2019-01-01T00:00:00Z,005a9d87-d9f1-4140-9529-3aabf427d803,DZH318Z0BQ4L,E64 v3,Consumption,true
Standard_E64_v3,DZH318Z0BQ4L/002J,E64 v3/E64s v3,Virtual Machines Ev3 Series,CA East,canadaeast,22681,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,22681,2017-07-17T00:00:00Z,005a9d87-d9f1-4140-9529-3aabf427d803,DZH318Z0BQ4L,E64 v3,Reservation,true
Standard_E64_v3,DZH318Z0BQ4L/002K,E64 v3/E64s v3,Virtual Machines Ev3 Series,CA East,canadaeast,43510,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,43510,2017-07-17T00:00:00Z,005a9d87-d9f1-4140-9529-3aabf427d803,DZH318Z0BQ4L,E64 v3,Reservation,true
Standard_E4_v3,DZH318Z0BQ4L/00V1,E4 v3/E4s v3 Low Priority,Virtual Machines Ev3 Series,AP East,eastasia,0.0668,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0668,2019-08-01T00:00:00Z,005aa7b6-b1e3-4d2b-acb0-b9a5b39997f9,DZH318Z0BQ4L,E4 v3 Low Priority,Consumption,true
,DZH318Z08P48/005C,Standard Unit,Web PubSub,QA Central,qatarcentral,1.61,1/Day,Web PubSub,DZH3191P8909,Analytics,USD,0,1.61,2023-02-01T00:00:00Z,a88ceb1c-e801-537a-a763-1b09134b3b7c,DZH318Z08P48,Standard,Consumption,false
,DZH318Z0D8Z1/01DT,IT Leased Number,Toll Free Numbers - I,IT North,italynorth,23.39,1/Month,Phone Numbers,DZH3149MGPWW,Azure Communication Services,USD,0,23.39,2023-06-27T00:00:00Z,f898b477-41ec-5094-9488-9ea7b004780a,DZH318Z0D8Z1,IT,Consumption,false
Standard_L8s_v3,DZH318Z08NR7/00K6,L8s v3 Low Priority,Virtual Machines Lsv3 Series,IN West,westindia,0.179,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.179,2022-09-01T00:00:00Z,005b13c2-badc-5d6f-97ab-24880018d382,DZH318Z08NR7,Standard_L8s_v3 Low Priority,Consumption,true
Cold,DZH318Z0BJRN/021M,Cold ZRS Index Tags,Azure Data Lake Storage Gen2 Flat Namespace,MX Central,mexicocentral,0.033,10K/Month,Storage,DZH317F1HKN0,Storage,USD,0,0.033,2024-02-01T00:00:00Z,005b575c-8c3f-56df-8bc0-369dcae5d7e9,DZH318Z0BJRN,Cold ZRS,Consumption,true
Standard_E64bds_v5,DZH318Z09LQP/0044,E64bds v5 Spot,Virtual Machines Ebdsv5 Series,EU West,westeurope,0.6368,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.6368,2023-09-01T00:00:00Z,005bb415-d5aa-5ebf-aefb-7e21b3d377a2,DZH318Z09LQP,Standard_E64bds_v5 Spot,Consumption,true
Standard_D48s_v3,DZH318Z0BPWD/011R,D48s v3 Spot,Virtual Machines DSv3 Series Windows,US South Central,southcentralus,0.507,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.507,2023-12-01T00:00:00Z,005bbecd-034c-5d82-b927-1656f77dcb13,DZH318Z0BPWD,D48s v3 Spot,Consumption,true
Standard_D48s_v3,DZH318Z0BPWD/011R,D48s v3 Spot,Virtual Machines DSv3 Series Windows,US South Central,southcentralus,0.264,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.264,2023-12-01T00:00:00Z,005bbecd-034c-5d82-b927-1656f77dcb13,DZH318Z0BPWD,D48s v3 Spot,DevTestConsumption,true
Cold,DZH318Z0BPH7/02K6,Cold GRS Blob Inventory,General Block Blob v2,ZA North,southafricanorth,0.0365,1M,Storage,DZH317F1HKN0,Storage,USD,0,0.0365,2023-05-01T00:00:00Z,005bcccc-6208-57b8-bc1e-dd808f18c96b,DZH318Z0BPH7,Cold GRS,Consumption,true
Cold,DZH318Z0C120/02G3,Cold RA-GRS Early Delete,General Block Blob v2 Hierarchical Namespace,IN Central,centralindia,0.0124,1 GB,Storage,DZH317F1HKN0,Storage,USD,0,0.0124,2023-05-01T00:00:00Z,005bda29-60d7-5053-88c1-5c159b80f16a,DZH318Z0C120,Cold RA-GRS,Consumption,true
Cold,DZH318Z0BJRN/01NK,Cold LRS Delete Operations,Azure Data Lake Storage Gen2 Flat Namespace,NO West,norwaywest,0,10K,Storage,DZH317F1HKN0,Storage,USD,0,0,2023-05-01T00:00:00Z,005c0c84-d8eb-5d1c-844c-96e7cc7a57da,DZH318Z0BJRN,Cold LRS,Consumption,true
Standard_M416-104ms_v2,DZH318Z0BX63/019S,M416-104ms_v2,Virtual Machines MSv2 Series Windows,KR Central,koreacentral,138.116,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,138.116,2020-11-01T00:00:00Z,7ed27962-b0f3-5955-83ad-bfe727778c50,DZH318Z0BX63,M416-104ms_v2,Consumption,false
Standard_M416-104ms_v2,DZH318Z0BX63/019S,M416-104ms_v2,Virtual Machines MSv2 Series Windows,KR Central,koreacentral,118.98,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,118.98,2020-11-01T00:00:00Z,7ed27962-b0f3-5955-83ad-bfe727778c50,DZH318Z0BX63,M416-104ms_v2,DevTestConsumption,false
,DZH318Z0BPXH/02X7,vCore,SQL Database Single/Elastic Pool Business Critical - Compute Gen5,AU Central,australiacentral,7.24556,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,7.24556,2019-03-01T00:00:00Z,e6b5a752-63ac-44a4-9640-b7c18f7b65cb,DZH318Z0BPXH,20 vCore,Consumption,false
,DZH318Z0BQCM/000D,Developer Unit,API Management,AP Southeast,southeastasia,0.0658,1 Hour,API Management,DZH318FZ20SD,Developer Tools,USD,0,0.0658,2017-12-01T00:00:00Z,17c7c650-0e4a-4a4f-99d8-412d1ebcb892,DZH318Z0BQCM,Developer,Consumption,false
,DZH318Z0BNWT/007K,GZRS Write Additional IO,Standard Page Blob v2,US Gov Virginia,usgovvirginia,0.00328,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.00328,2020-03-01T00:00:00Z,005c635f-c06d-4b78-872c-dfa9b7d35619,DZH318Z0BNWT,Standard GZRS,Consumption,true
Standard_M8ms,DZH318Z0BQ4W/00FQ,M8ms,Virtual Machines MS Series,US East,eastus,1.5365,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.5365,2018-05-01T00:00:00Z,005c7d8a-2d63-4d43-bf78-c75346687b0e,DZH318Z0BQ4W,M8ms,Consumption,true
Standard_M8ms,DZH318Z0BQ4W/00FV,M8ms,Virtual Machines MS Series,US East,eastus,7740,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7740,2018-05-01T00:00:00Z,005c7d8a-2d63-4d43-bf78-c75346687b0e,DZH318Z0BQ4W,M8ms,Reservation,true
Standard_M8ms,DZH318Z0BQ4W/00H3,M8ms,Virtual Machines MS Series,US East,eastus,11297,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,11297,2018-05-01T00:00:00Z,005c7d8a-2d63-4d43-bf78-c75346687b0e,DZH318Z0BQ4W,M8ms,Reservation,true
,DZH318Z0BZHP/0075,Standard Metered Data 10 Gbps Circuit,ExpressRoute Direct,Zone 4,Zone 4,0,1/Month,ExpressRoute,DZH319F2869N,Networking,USD,0,0,2020-03-01T00:00:00Z,005cfa14-d688-443f-81cf-fa936af77873,DZH318Z0BZHP,10 Gbps Metered Data,Consumption,true
,DZH318Z0BPH7/00TR,Cool GZRS Write Operations,General Block Blob v2,KR Central,koreacentral,0.27,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.27,2023-01-01T00:00:00Z,005d1695-4f0a-5293-a8aa-96f0a6aea55b,DZH318Z0BPH7,Cool GZRS,Consumption,true
Cold,DZH318Z0BJRN/01G1,Cold ZRS Early Delete,Azure Data Lake Storage Gen2 Flat Namespace,QA Central,qatarcentral,0.005,1 GB,Storage,DZH317F1HKN0,Storage,USD,0,0.005,2023-12-01T00:00:00Z,005d609a-ea59-5813-8cf1-a163e971dcb9,DZH318Z0BJRN,Cold ZRS,Consumption,true
,DZH318Z09W8N/00TZ,D64 v3 License Included,Azure Synapse SSIS Enterprise D-series v3 VM,TW North,taiwannorth,32.662,1 Hour,Azure Synapse Analytics,DZH3194T4H8H,Analytics,USD,0,32.662,2022-01-01T00:00:00Z,005ddad5-eb81-5d92-8026-9694bed849be,DZH318Z09W8N,D64 v3,Consumption,true
Standard_E64is_v3,DZH318Z0BQ4R/06DC,E64is v3 Spot,Virtual Machines ESv3 Series,PL Central,polandcentral,0.5069,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.5069,2024-02-01T00:00:00Z,005df00f-def9-58ca-9293-c02dafee2dc7,DZH318Z0BQ4R,E64is v3 Spot,Consumption,true
Standard_E64-16ads_v5,DZH318Z092R4/02SK,E64-16ads v5,Eadsv5 Series CloudServices,DE North,germanynorth,9.517,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,9.517,2023-10-01T00:00:00Z,005e30f8-bf2a-50ea-9f76-49d4768da5d9,DZH318Z092R4,E64-16ads v5,Consumption,true
Standard_D32a_v4,DZH318Z0CM94/00JH,D32a v4/D32as v4 Spot,Virtual Machines Dav4 Series Windows,US West 3,westus3,0.3008,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.3008,2023-08-01T00:00:00Z,005e41aa-6053-5090-b5b6-0b50e8af1534,DZH318Z0CM94,D32a v4 Spot,Consumption,true
Standard_D32a_v4,DZH318Z0CM94/00JH,D32a v4/D32as v4 Spot,Virtual Machines Dav4 Series Windows,US West 3,westus3,0.1536,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.1536,2023-08-01T00:00:00Z,005e41aa-6053-5090-b5b6-0b50e8af1534,DZH318Z0CM94,D32a v4 Spot,DevTestConsumption,true
Standard_E8-4as_v4,DZH318Z0CM92/017Q,E8-4as_v4 Low Priority,Virtual Machines Easv4 Series Windows,EU West,westeurope,0.39,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.39,2020-11-01T00:00:00Z,005e789e-9357-5fd1-9ecd-7ef3adc6f1ba,DZH318Z0CM92,E8-4as_v4 Low Priority,Consumption,true
Standard_E8-4as_v4,DZH318Z0CM92/017Q,E8-4as_v4 Low Priority,Virtual Machines Easv4 Series Windows,EU West,westeurope,0.122,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.122,2020-11-01T00:00:00Z,005e789e-9357-5fd1-9ecd-7ef3adc6f1ba,DZH318Z0CM92,E8-4as_v4 Low Priority,DevTestConsumption,true
Hot_GRS_Data_Stored_1 Pb,DZH318Z0CLSK/01LZ,Hot - 1 PB GRS Data Stored,Storage Reserved Capacity,ZA West,southafricawest,483863,1 GB/Month,Storage,DZH317F1HKN0,Storage,USD,0,483863,2021-06-01T00:00:00Z,a22867c5-2a39-424a-8a83-424c4c996039,DZH318Z0CLSK,Hot - 1 PB GRS,Reservation,false
Hot_GRS_Data_Stored_1 Pb,DZH318Z0CLSK/01JW,Hot - 1 PB GRS Data Stored,Storage Reserved Capacity,ZA West,southafricawest,1302709,1 GB/Month,Storage,DZH317F1HKN0,Storage,USD,0,1302709,2021-06-01T00:00:00Z,a22867c5-2a39-424a-8a83-424c4c996039,DZH318Z0CLSK,Hot - 1 PB GRS,Reservation,false
Azure_Redis_Cache_Premium_P5_Cache,DZH318Z0BQGP/00W0,P5 Cache Instance,Azure Redis Cache Premium,IN West Jio,jioindiawest,6.53,1 Hour,Redis Cache,DZH314LP4PZS,Databases,USD,0,6.53,2021-04-15T00:00:00Z,005e9085-ac9f-548e-8f23-944466b9f3fa,DZH318Z0BQGP,P5,Consumption,true
24 vCore,DZH318Z0B173/00D0,vCore,SQL Managed Instance Business Critical - Premium Series Memory Optimized Compute,JA West,japanwest,18.327,1 Hour,SQL Managed Instance,DZH318XWNZTN,Databases,USD,0,18.327,2023-06-01T00:00:00Z,dd111808-b25d-5b9a-bcc9-fe0873281057,DZH318Z0B173,24 vCore,Consumption,false
Standard_L80s_v3,DZH318Z08NR7/00L9,L80s v3,Virtual Machines Lsv3 Series,CH West,switzerlandwest,12.976,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,12.976,2022-09-01T00:00:00Z,005ed65f-1b7f-5f30-abed-131c5435d864,DZH318Z08NR7,Standard_L80s_v3,Consumption,true
Standard_L80s_v3,DZH318Z08NR7/01VS,L80s v3,Virtual Machines Lsv3 Series,CH West,switzerlandwest,72748,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,72748,2022-09-01T00:00:00Z,005ed65f-1b7f-5f30-abed-131c5435d864,DZH318Z08NR7,Standard_L80s_v3,Reservation,true
Standard_L80s_v3,DZH318Z08NR7/01VR,L80s v3,Virtual Machines Lsv3 Series,CH West,switzerlandwest,143222,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,143222,2022-09-01T00:00:00Z,005ed65f-1b7f-5f30-abed-131c5435d864,DZH318Z08NR7,Standard_L80s_v3,Reservation,true
,DZH318Z0BQV1/000V,Watcher,Process Automation,BR South,brazilsouth,0,1 Hour,Automation,DZH315GS6SRD,Management and Governance,USD,0,0,2017-09-01T00:00:00Z,0fb93388-dbb5-46ec-ba5f-bde2b8da0891,DZH318Z0BQV1,Free,Consumption,false
,DZH318Z0BQV1/000V,Watcher,Process Automation,BR South,brazilsouth,0.002,1 Hour,Automation,DZH315GS6SRD,Management and Governance,USD,744,0.002,2017-09-01T00:00:00Z,0fb93388-dbb5-46ec-ba5f-bde2b8da0891,DZH318Z0BQV1,Free,Consumption,false
Cold,DZH318Z0BNZJ/010X,Cold RA-GRS Data Write,Blob Storage,EU North,northeurope,0,1 GB,Storage,DZH317F1HKN0,Storage,USD,0,0,2023-05-01T00:00:00Z,005f0077-bbdb-55bf-9d73-c7e6936d3c5b,DZH318Z0BNZJ,Cold RA-GRS,Consumption,true
Standard_E2as_v5,DZH318Z092QW/02T0,E2as v5 Low Priority,Easv5 Series CloudServices,ZA West,southafricawest,0.0969,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,0.0969,2023-10-01T00:00:00Z,005f0a70-b918-5ff0-809f-74bd4551f582,DZH318Z092QW,E2as v5 Low Priority,Consumption,true
Premium_SSD_Managed_Disk_P15,DZH318Z0BP04/02TK,P15 LRS Disk Mount,Premium SSD Managed Disks,ATT Dallas 1,attdallas1,2.19,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,2.19,2022-04-01T00:00:00Z,005f86a9-bce2-50d3-9d42-ff9a24a9ed86,DZH318Z0BP04,P15 LRS,Consumption,true
,DZH318Z0BQHC/0123,P2 Secondary DTU,SQL Database Single Premium,AU Central 2,australiacentral2,24.74,1/Day,SQL Database,DZH3180HX10K,Databases,USD,0,24.74,2019-03-01T00:00:00Z,005f96c9-c2e5-477e-9162-5c877c61bd36,DZH318Z0BQHC,P2 Secondary,Consumption,true
Standard_D64_v5,DZH318Z08M9V/00VW,D64 v5 Low Priority,Virtual Machines Dv5 Series Windows,BR Southeast,brazilsoutheast,3.724,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,3.724,2021-11-01T00:00:00Z,0060319e-9bd0-5f4f-bb74-6a40b96a4900,DZH318Z08M9V,Standard_D64_v5 Low Priority,Consumption,true
Standard_D64_v5,DZH318Z08M9V/00VW,D64 v5 Low Priority,Virtual Machines Dv5 Series Windows,BR Southeast,brazilsoutheast,1.273,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,1.273,2021-11-01T00:00:00Z,0060319e-9bd0-5f4f-bb74-6a40b96a4900,DZH318Z08M9V,Standard_D64_v5 Low Priority,DevTestConsumption,true
,DZH318Z0CGVC/001H,vCore,SQL Database Single/Elastic Pool Business Critical - Compute M Series,ZA North,southafricanorth,287.945,1 Hour,SQL Database,DZH3180HX10K,Databases,USD,0,287.945,2020-11-01T00:00:00Z,6a673ffc-35e9-44f9-906d-072a6caaf515,DZH318Z0CGVC,128 vCore,Consumption,false
,DZH318Z0C1Z5/0018,General Purpose Data Stored,Azure Cosmos DB for PostgreSQL General Purpose Storage,DE West Central,germanywestcentral,0.149,1 GiB/Month,Azure Database for PostgreSQL,DZH3199QPQTD,Databases,USD,0,0.149,2021-12-01T00:00:00Z,006092d6-6b02-4479-8ff5-3198fb4c8999,DZH318Z0C1Z5,General Purpose,Consumption,true
,DZH318Z0CBTJ/00L0,Named Encryption Scopes,Blob Features,JA East,japaneast,1.45,1/Month,Storage,DZH317F1HKN0,Storage,USD,0,1.45,2021-03-01T00:00:00Z,e9da868d-6de5-4c06-87ba-dfee12f7ab9d,DZH318Z0CBTJ,Hot ZRS,Consumption,false
,DZH318Z0BJRN/001J,Cool Read Operations,Azure Data Lake Storage Gen2 Flat Namespace,US West Central,westcentralus,0.01,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.01,2019-04-01T00:00:00Z,0060c083-a60c-4979-8474-69aa2ee5319e,DZH318Z0BJRN,Cool LRS,Consumption,true
,DZH318Z0BZHP/000X,Metered Data - Data Transfer Out,ExpressRoute Direct,Zone 3,Zone 3,0.14,1 GB,ExpressRoute,DZH319F2869N,Networking,USD,0,0.14,2015-11-01T00:00:00Z,14191e8e-4823-4535-b8cf-2379934be0d6,DZH318Z0BZHP,10 Gbps Metered Data,Consumption,false
,DZH318Z0C120/015V,Archive Other Operations,General Block Blob v2 Hierarchical Namespace,IT North,italynorth,0.0052,10K,Storage,DZH317F1HKN0,Storage,USD,0,0.0052,2023-06-27T00:00:00Z,5662a899-ae13-5384-a715-c88790becfb3,DZH318Z0C120,Archive ZRS,Consumption,false
32 vCore AMD,DZH318Z0DCS0/01T2,vCore,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,CH North,switzerlandnorth,4.001,1 Hour,Azure Database for MySQL,DZH317NR0P99,Databases,USD,0,4.001,2022-09-01T00:00:00Z,337f5284-b74d-5e34-8c88-215202c6f24b,DZH318Z0DCS0,Standard_D32as,Consumption,false
Standard_M208-104s_v2,DZH318Z0BX63/01DQ,M208-104s_v2,Virtual Machines MSv2 Series Windows,UK South,uksouth,37.456,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,37.456,2020-11-01T00:00:00Z,54bd4092-1c03-59ab-9a66-5a54b851ef85,DZH318Z0BX63,M208-104s_v2,Consumption,false
Standard_M208-104s_v2,DZH318Z0BX63/01DQ,M208-104s_v2,Virtual Machines MSv2 Series Windows,UK South,uksouth,27.888,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,27.888,2020-11-01T00:00:00Z,54bd4092-1c03-59ab-9a66-5a54b851ef85,DZH318Z0BX63,M208-104s_v2,DevTestConsumption,false
Standard_E96ads_v5,DZH318Z092R4/01DB,E96ads v5,Eadsv5 Series CloudServices,FR Central,francecentral,7.39,1 Hour,Virtual Machines,DZH313Z7MMC8,Compute,USD,0,7.39,2023-10-01T00:00:00Z,006178ad-c954-5f5e-ac11-8b35d6abe709,DZH318Z092R4,E96ads v5,Consumption,true
,DZH318Z0D45N/00FH,App to Desktop Upgrade User,Azure Virtual Desktop,IN Central,centralindia,4.5,1/Month,Windows Virtual Desktop,DZH317LJ9WLP,Windows Virtual Desktop,USD,0,4.5,2022-04-01T00:00:00Z,90da39b4-f01e-5580-a677-e78e69ec57e1,DZH318Z0D45N,App to Desktop Upgrade,Consumption,false
,DZH318Z0CPS6/001R,LRS Early Premium To Hot Tier Down,Premium ADLS Gen2 Hierarchical Namespace,US Central,centralus,0.1616,1 GB,Storage,DZH317F1HKN0,Storage,USD,0,0.1616,2023-01-01T00:00:00Z,00626002-71fb-5b81-aee5-90a178bddfa2,DZH318Z0CPS6,Premium LRS,Consumption,true
